"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2018,"ALB","800014",800613,"ISCED 2","ISCED 2","female","no","no",403.029,391.408,336.588,3.81692,"yes","yes",NA,"2","0","0","0-10",-3.4892,-2.4382
2018,"ALB","800014",800901,"ISCED 3A","ISCED 3A","male","yes","yes",423.933,401.019,447.748,3.81692,"yes","yes",NA,"1","1","0","11-25",-1.3614,-0.761
2018,"ALB","800014",801178,"ISCED 2","ISCED 3A","female","no","no",332.587,331.755,315.609,3.81692,"no","yes",NA,"0","0","0","11-25",-2.7902,-1.8033
2018,"ALB","800014",801182,"ISCED 2","ISCED 2","female","yes","yes",366.776,345.604,333.024,3.81692,"yes","yes",NA,"2","1","1","11-25",-0.4462,-1.379
2018,"ALB","800014",801272,"ISCED 3A","ISCED 3A","male","yes","yes",331.39,274.121,343.627,3.81692,"no","yes",NA,"3+","1","2","11-25",-0.6475,-1.2595
2018,"ALB","800014",801556,"ISCED 2","ISCED 2","male","yes","yes",409.176,321.534,392.528,3.81692,"yes","yes",NA,"2","1","1","0-10",-1.2075,-1.0896
2018,"ALB","800014",801833,"ISCED 2","ISCED 2","male","yes","yes",323.551,279.115,238.298,3.81692,"no","yes",NA,"2","1","0","0-10",-0.9194,-1.7005
2018,"ALB","800014",801867,"ISCED 2","ISCED 2","female","yes","yes",425.551,458.956,458.703,3.81692,"yes","yes",NA,"2","1","1","11-25",-1.0449,-1.4138
2018,"ALB","800014",801937,"ISCED 3A","ISCED 3A","female","yes","yes",427.079,468.38,436.75,3.81692,"yes","yes",NA,"3+","1","1","11-25",-0.9061,-0.694
2018,"ALB","800014",802314,"ISCED 2","ISCED 2","female","no","yes",434.569,419.422,387.854,3.81692,"yes","yes",NA,"2","0","0","0-10",-1.5846,-2.1161
2018,"ALB","800014",802317,"ISCED 2","ISCED 3A","female","yes","yes",457.707,389.354,406.444,3.81692,"yes","yes",NA,"2","1","1","11-25",-1.428,-0.6569
2018,"ALB","800014",802990,"ISCED 3A","ISCED 2","female","no","no",338.452,413.651,337.723,3.81692,"yes","yes",NA,"1","1","1","11-25",-2.1805,-1.566
2018,"ALB","800014",803309,"ISCED 2","ISCED 3A","male","yes","yes",424.396,406.79,389.746,3.81692,"yes","yes",NA,"2","3+","1","11-25",0.159,0.5633
2018,"ALB","800014",803333,"ISCED 2","ISCED 3A","female","yes","no",531.751,489.823,444.542,3.81692,"yes","yes",NA,"1","1","0","201-500",-2.6351,-1.4372
2018,"ALB","800014",803732,"ISCED 3A","ISCED 3A","female","yes","no",433.421,383.183,426.825,3.81692,"yes","yes",NA,"1","1","0","26-100",-2.6542,0.0024
2018,"ALB","800014",804023,"ISCED 2","ISCED 3B, C","female","yes","yes",565.131,526.567,481.791,3.81692,"yes","yes",NA,"2","1","0","101-200",-0.8845,-0.9411
2018,"ALB","800014",804082,"ISCED 2","ISCED 2","female","yes","yes",358.75,305.373,330.426,3.81692,"yes","yes",NA,"1","1","3+","26-100",-1.4565,-1.7815
2018,"ALB","800014",804648,"ISCED 1","ISCED 1","male","yes","yes",286.188,374.445,306.808,3.81692,"yes","yes",NA,"3+","1","0","11-25",-1.6455,-2.367
2018,"ALB","800014",804655,"ISCED 2","ISCED 2","female","yes","yes",424.983,359.846,378.237,3.81692,"yes","yes",NA,"2","1","0","11-25",-1.7511,-2.1501
2018,"ALB","800014",804753,"ISCED 3A","ISCED 2","female","yes","yes",302.993,320.587,321.116,3.81692,"yes","yes",NA,"1","1","0","0-10",-1.3614,-1.0234
2018,"ALB","800014",804838,"ISCED 3A","ISCED 3A","female","yes","yes",501.055,454.823,503.712,3.81692,"yes","no",NA,"2","1","1","26-100",-1.8473,-0.9098
2018,"ALB","800014",804934,"ISCED 2","ISCED 3A","female","no","no",431.706,345.912,391.423,3.81692,"no","yes",NA,"2","0","1","0-10",-1.8038,-1.0279
2018,"ALB","800014",805023,"ISCED 3A","ISCED 3A","female","yes","yes",471.023,507.464,479.094,3.81692,"yes","yes",NA,"2","3+","1","26-100",0.5059,-0.4566
2018,"ALB","800014",805068,"ISCED 3A","ISCED 3A","female","yes","yes",427.41,331.274,378.57,3.81692,"no","no",NA,"2","2","0","0-10",-2.0389,-1.6727
2018,"ALB","800014",805164,"ISCED 2","ISCED 3A","female","yes","yes",437.281,485.021,429.072,3.81692,"yes","yes",NA,"2","1","0","11-25",-1.3962,-1.2564
2018,"ALB","800014",805187,"ISCED 3A","ISCED 3A","female","yes","yes",297.304,279.916,323.061,3.81692,"yes","yes",NA,"3+","0","2","201-500",-1.7964,-0.6379
2018,"ALB","800014",805431,"ISCED 3A","ISCED 3B, C","female","yes","yes",520.94,472.958,491.576,3.81692,"yes","yes",NA,"3+","1","1","11-25",-0.5549,0.237
2018,"ALB","800014",805522,"ISCED 2","ISCED 3A","female","yes","yes",466.932,384.015,401.995,3.81692,"yes","yes",NA,"2","2","1","0-10",-0.4948,-0.8062
2018,"ALB","800014",805732,"ISCED 2","ISCED 2","male","no","no",384.71,258.871,286.696,3.81692,"no","no",NA,"1","0","1","0-10",-3.3974,-2.7007
2018,"ALB","800014",805734,"ISCED 2","ISCED 2","male","yes","yes",454.564,367.154,462.488,3.81692,"yes","yes",NA,"1","1","0","11-25",-1.6284,-1.378
2018,"ALB","800014",805939,"ISCED 3A","ISCED 3A","male","yes","yes",404.085,320.035,340.708,3.81692,"yes","yes",NA,"3+","2","1","11-25",-0.0993,-0.7507
2018,"ALB","800014",806081,"ISCED 2","ISCED 2","male","yes","yes",463.423,450.013,431.447,3.81692,"yes","yes",NA,"1","2","1","0-10",-0.6779,-1.4432
2018,"ALB","800014",806104,"ISCED 3A","ISCED 2","male","yes","no",477.541,330.686,442.764,3.81692,"yes","yes",NA,"1","1","0","0-10",-2.2215,-1.2507
2018,"ALB","800014",806240,"ISCED 3A","ISCED 3A","female","yes","yes",467.978,434.803,466.209,3.81692,"yes","yes",NA,"3+","1","1","11-25",-0.5079,-0.5949
2018,"ALB","800014",806272,NA,NA,"female",NA,NA,366.61,412.581,412.747,3.81692,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ALB","800014",806568,"ISCED 2","ISCED 2","female","yes","yes",316.689,355.45,335.505,3.81692,"yes","yes",NA,"1","0",NA,"0-10",-2.1806,-2.0411
2018,"ALB","800015",800623,"ISCED 2","ISCED 2","female","yes","yes",560.305,366.682,415.934,7.30754,"yes","yes",NA,"3+","1","1","11-25",-0.6514,-1.4979
2018,"ALB","800015",800754,"ISCED 2","ISCED 2","male","no","yes",443.312,397.176,472.262,7.30754,"yes","yes",NA,"1","1","0","0-10",-1.6284,-0.9616
2018,"ALB","800015",800965,"ISCED 3A","ISCED 2","female","yes","yes",519.313,513.936,520.708,7.30754,"yes","yes",NA,"3+","1",NA,"26-100",-0.2003,-0.1235
2018,"ALB","800015",801850,"ISCED 3A","ISCED 3A","female","yes","yes",450.68,414.024,421.418,7.30754,"yes","yes",NA,"3+","1","1","101-200",-0.0277,-0.2647
2018,"ALB","800015",803703,"ISCED 3A","ISCED 3A","female","yes","yes",340.118,373.528,366.687,7.30754,"yes","yes",NA,"2","1","2","11-25",-0.2562,-0.875
2018,"ALB","800015",806035,"ISCED 2","ISCED 2","male","no","no",356.529,293.283,352.047,7.30754,"yes","yes",NA,"1","0","0","0-10",-3.1879,-2.4305
2018,"ALB","800016",801055,"ISCED 2","ISCED 2","male","no","yes",388.419,379.157,425.658,13.00985,"yes","yes",NA,"1","0","0","0-10",-2.1679,-2.1507
2018,"ALB","800017",800218,"ISCED 1","ISCED 3A","female","yes","yes",509.21,455.645,534.956,3.35644,"yes","yes",NA,"1","1","0","11-25",-1.6793,-0.6674
2018,"ALB","800017",801114,"ISCED 2","ISCED 3A","female","yes","yes",405.41,397.82,327.008,3.35644,"yes","yes",NA,"0","1","0","more than 500",-2.1381,-1.2594
2018,"ALB","800017",801151,"ISCED 2","ISCED 3A","female","yes","yes",222.715,284.605,346.44,3.35644,"yes","no",NA,"2","1","1","26-100",-1.2694,0.3151
2018,"ALB","800017",801157,"ISCED 3A","ISCED 3A","female","yes","yes",666.304,584.267,621.789,3.35644,"yes","yes",NA,"2","2","2","101-200",-0.4439,0.6037
2018,"ALB","800017",801273,"ISCED 2","ISCED 3A","female","yes","yes",466.538,454.244,468.189,3.35644,"yes","yes",NA,"1","1","0","0-10",-1.9827,-1.3784
2018,"ALB","800017",801275,"ISCED 3A","ISCED 3A","female","yes","yes",647.393,568.018,623.971,3.35644,"yes","yes",NA,"1","2","1","201-500",-0.7704,0.4573
2018,"ALB","800017",801615,"ISCED 3A","ISCED 3B, C","female","yes","yes",464.801,486.579,442.398,3.35644,"yes","yes",NA,"3+","3+","1","201-500",1.0839,0.3213
2018,"ALB","800017",801713,"ISCED 3A","ISCED 2","female","yes","yes",407.516,422.962,399.525,3.35644,"yes","yes",NA,"1","1","1","26-100",-0.9165,-0.8604
2018,"ALB","800017",802568,"ISCED 2","ISCED 3A","female","no","no",462.912,517.939,421.656,3.35644,"no","yes",NA,"2","0","1","26-100",-1.9502,-1.6177
2018,"ALB","800017",802579,"ISCED 3A","ISCED 3A","female","yes","yes",465.91,440.721,377.465,3.35644,"yes","yes",NA,"1","1",NA,"26-100",-1.0499,-1.0443
2018,"ALB","800017",802591,"ISCED 2",NA,"female","yes","yes",422.297,406.43,411.961,3.35644,"yes","no",NA,"1","1","0","11-25",-2.3779,-1.8582
2018,"ALB","800017",802728,"ISCED 2","ISCED 3A","female","yes","yes",503.084,514.213,488.42,3.35644,"yes","yes",NA,"2","0","2","11-25",-0.9943,-1.1944
2018,"ALB","800017",803095,"ISCED 2","ISCED 2","female","yes","yes",394.249,366.428,429.828,3.35644,"yes","yes",NA,"1","2","1","11-25",-1.6311,-1.3788
2018,"ALB","800017",803830,"ISCED 3A","ISCED 3A","female","yes","yes",514.023,442.808,447.326,3.35644,"yes","yes",NA,"2","1","1","26-100",-0.6917,-0.848
2018,"ALB","800017",805086,"ISCED 3A","ISCED 3A","female","yes","yes",337.416,405.342,340.436,3.35644,"yes","yes",NA,"3+","1","2","26-100",-0.0776,-0.1072
2018,"ALB","800017",805677,"ISCED 3A","ISCED 3A","female","yes","yes",313.775,254.2,258.217,3.35644,"yes","yes",NA,"2","2",NA,"0-10",-0.3619,-0.5725
2018,"ALB","800017",805748,"ISCED 3A","ISCED 3A","female","yes","yes",516.565,435.868,541.842,3.35644,"yes","no",NA,"1","1","1","201-500",-1.092,0.7539
2018,"ALB","800017",806106,"ISCED 2","ISCED 3A","female","no","no",452.379,420.001,448.92,3.35644,"yes","no",NA,"1","1","1","26-100",-1.9562,-1.497
2018,"ALB","800017",806296,"ISCED 2","ISCED 3A","female","yes","yes",463.615,498.408,431.055,3.35644,"yes","yes",NA,"2","2","2","11-25",-0.4323,-0.9344
2018,"ALB","800017",806458,"ISCED 2","ISCED 2","female","no","no",464.051,415.049,411.096,3.35644,"yes","no",NA,"1","0",NA,"26-100",-2.8387,-2.1657
2018,"ALB","800017",806573,"ISCED 3A","ISCED 3A","female","yes","yes",404.193,392.646,424.629,3.35644,"yes","yes",NA,"1","1","1","11-25",-1.669,-1.1963
2018,"ALB","800018",801039,"ISCED 2","ISCED 3A","male","yes","yes",433.341,359.687,489.749,15.0754,"yes","no",NA,"1","1","1","101-200",-1.5705,0.2289
2018,"ALB","800018",801249,"ISCED 3A","ISCED 2","female","yes","yes",427.744,443.725,491.906,15.0754,"yes","yes",NA,"2","1",NA,"11-25",-0.7986,-0.7756
2018,"ALB","800018",801269,"ISCED 2","ISCED 2","female","no","yes",390.272,460.982,445.934,15.0754,"yes","yes",NA,"2","0","0","11-25",-2.0908,-1.3828
2018,"ALB","800018",801281,"ISCED 3A","ISCED 3A","male","yes","yes",362.406,376.533,373.772,15.0754,"yes","yes",NA,"1","1","0","11-25",-1.7801,-1.0329
2018,"ALB","800018",802553,"ISCED 3B, C","ISCED 3A","male","yes","yes",290.777,294.943,370.37,15.0754,"yes","yes",NA,"3+","2","3+","0-10",0.7288,0.048
2018,"ALB","800018",802758,"ISCED 2","ISCED 3A","female","yes","yes",446.853,452.236,378.032,15.0754,"yes","yes",NA,"2","1","2","101-200",-0.6817,-0.8264
2018,"ALB","800018",802807,"ISCED 3A","ISCED 3B, C","male","yes","yes",421.399,415.272,443.527,15.0754,"yes","yes",NA,"2","1","0","11-25",-0.8942,-0.6955
2018,"ALB","800018",803458,"ISCED 3B, C","ISCED 3B, C","female","no","yes",636.616,450.129,480.915,15.0754,"yes","yes",NA,"3+","1","1","201-500",-0.9061,0.7305
2018,"ALB","800018",803612,"ISCED 2","ISCED 2","female",NA,"yes",237.448,215.956,288.662,15.0754,NA,NA,NA,NA,NA,NA,"0-10",NA,-1.2728
2018,"ALB","800018",803616,"ISCED 3A","ISCED 3A","male","yes","yes",325.527,315.14,362.978,15.0754,"yes","yes",NA,"3+","3+","3+","101-200",2.2676,1.1264
2018,"ALB","800018",803942,"ISCED 2","ISCED 2","female","yes","yes",502.697,514.675,494.468,15.0754,"yes","yes",NA,"2","1","1","26-100",-1.2612,-1.5727
2018,"ALB","800018",803976,"ISCED 3A","ISCED 3B, C","male","yes","yes",506.06,393.946,461.525,15.0754,"no","no",NA,"3+","3+","1","201-500",0.1427,0.3296
2018,"ALB","800018",803984,"ISCED 3A","ISCED 3B, C","female","yes","yes",345.487,418.073,299.555,15.0754,"no","yes",NA,"3+","2",NA,"0-10",0.7073,0.1182
2018,"ALB","800018",804116,"ISCED 2","ISCED 2","male","no",NA,217.861,152.249,247.657,15.0754,"yes","no",NA,"3+","3+","1","0-10",0.0648,-0.1791
2018,"ALB","800018",804138,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",394.304,448.546,473.542,15.0754,"yes","yes",NA,"3+","1","1","26-100",-0.7989,-0.9812
2018,"ALB","800018",804329,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",343.526,386.773,435.209,15.0754,"yes","yes",NA,"3+","1","2","11-25",-0.2639,-0.8828
2018,"ALB","800018",804736,"ISCED 2","ISCED 3B, C","male","yes","yes",406.925,307.685,302.203,15.0754,"yes","yes",NA,"3+","3+","3+","26-100",1.0252,-0.3761
2018,"ALB","800018",804822,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",484.962,422.36,448.618,15.0754,"yes","yes",NA,"3+","2","1","101-200",-0.3155,0.8162
2018,"ALB","800018",804826,"ISCED 2","ISCED 3A","male","yes","yes",402.506,428.26,513.587,15.0754,"yes","yes",NA,"2","2","2","0-10",0.1554,0.3611
2018,"ALB","800018",805145,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",395.202,463.861,470.111,15.0754,"yes","yes",NA,"3+","2",NA,"101-200",0.1919,0.4248
2018,"ALB","800018",805690,"ISCED 2","ISCED 2","male","yes","yes",342.533,296.165,366.385,15.0754,"yes","yes",NA,"3+","2","3+","26-100",0.8801,-0.6205
2018,"ALB","800018",805988,"ISCED 3A","ISCED 3B, C","male","yes","yes",542.689,438.204,443.71,15.0754,"yes","no",NA,"3+","2","1","26-100",-0.4748,-0.1379
2018,"ALB","800018",806238,"ISCED 3A","ISCED 2","female","yes","yes",542.888,459.842,423.006,15.0754,"no","no",NA,"1","1","0","0-10",-1.4941,-1.5492
2018,"ALB","800018",806308,"ISCED 3B, C","ISCED 3A","male",NA,"yes",325.26,310.183,309.103,15.0754,"yes","yes",NA,"3+","3+","1",NA,1.2174,0.2284
2018,"ALB","800019",800557,"ISCED 1","ISCED 2","male","yes","yes",457.413,361.565,408.934,7.30754,"yes","yes",NA,"3+","2","2","11-25",-0.1661,-1.4626
2018,"ALB","800019",800760,"ISCED 3A","ISCED 3A","female","yes","yes",477.735,465.293,529.53,7.30754,"yes","yes",NA,"2","2","1","201-500",-0.8848,-1.1032
2018,"ALB","800019",800943,"ISCED 2","ISCED 2","male","no","no",334.995,367.956,386.995,7.30754,"yes","yes",NA,"1","1","0","0-10",-2.314,-2.0615
2018,"ALB","800019",801500,NA,NA,"female",NA,NA,404.607,319.028,277.873,7.30754,NA,NA,NA,NA,NA,NA,"201-500",NA,0.9465
2018,"ALB","800019",801654,"ISCED 3A","ISCED 3B, C","female","no","yes",391.331,424.606,418.86,7.30754,"yes","yes",NA,"2",NA,"0","26-100",-1.4397,-0.7055
2018,"ALB","800019",801771,"ISCED 2","ISCED 3B, C","male","yes","yes",476.524,473.799,435.127,7.30754,"yes","yes",NA,"2","1","0","101-200",-1.8709,-1.217
2018,"ALB","800019",801814,"ISCED 2","ISCED 3A","male","no","no",366.898,409.533,366.636,7.30754,"yes","yes",NA,"2","0",NA,"0-10",-2.2853,-1.7831
2018,"ALB","800019",801990,"ISCED 3A","ISCED 3A","male","no","yes",440.897,385.64,465.927,7.30754,"yes","yes",NA,"3+","1","1","11-25",-0.6092,-1.2087
2018,"ALB","800019",802023,"ISCED 1","ISCED 3A","female","yes","yes",440.757,484.135,469.45,7.30754,"no","no",NA,"2","2","1","0-10",-1.7575,-1.4245
2018,"ALB","800019",802647,"ISCED 3A","ISCED 3A","female","yes",NA,372.157,406.068,417.915,7.30754,NA,NA,NA,NA,NA,"2","101-200",NA,-0.5131
2018,"ALB","800019",802750,"ISCED 2","ISCED 2","female","yes","yes",350.993,504.071,441.612,7.30754,"yes","yes",NA,"3+","1","1","26-100",-0.2677,-0.5701
2018,"ALB","800019",802759,"ISCED 2","ISCED 2","female","no","no",379.235,413.079,440.919,7.30754,"yes","yes",NA,"1","0","0","101-200",-2.5629,-2.1809
2018,"ALB","800019",803220,"ISCED 2","ISCED 3B, C","female","yes","no",416.421,437.739,476.382,7.30754,"yes","yes",NA,"2","1","0","11-25",-2.0967,-1.2802
2018,"ALB","800019",803374,"ISCED 3A","ISCED 3A","male",NA,NA,300.41,285.335,313.871,7.30754,"yes","yes",NA,"2","1","1","101-200",-1.3719,-1.1799
2018,"ALB","800019",806049,"ISCED 2","ISCED 2","male","no","no",477.847,408.621,439.124,7.30754,"yes","yes",NA,"1","0","1","26-100",-3.0806,-2.2502
2018,"ALB","800019",806128,"ISCED 2","ISCED 2","male","yes","yes",438.88,365.388,389.156,7.30754,"yes","yes",NA,"3+","1","0","201-500",-1.4149,-1.4847
2018,"ALB","800019",806428,"ISCED 3A","ISCED 3B, C","female","no","yes",537.694,489.918,435.743,7.30754,"yes","yes",NA,"1","0","1","11-25",-1.6622,-1.3413
2018,"ALB","800019",806572,"ISCED 3A","ISCED 2","male","no","yes",391.453,443.468,406,7.30754,"yes","no",NA,"2","0",NA,"11-25",-1.9734,-1.6824
2018,"ALB","800019",806675,"ISCED 2","ISCED 2","female","yes","yes",508.846,407.368,458.913,7.30754,"yes","no",NA,"2","1","0","11-25",-2.0763,-1.8005
2018,"ALB","800020",800691,"ISCED 2","ISCED 3A","female","no","yes",441.033,395.247,438.565,4,"yes","yes",NA,"1","0","1","11-25",-1.409,-0.0014
2018,"ALB","800020",801951,"ISCED 2","ISCED 2","male","yes","yes",299.722,312.391,372.032,4,"yes","yes",NA,"3+","2","2","11-25",0.5017,-0.233
2018,"ALB","800020",802160,"ISCED 3A","ISCED 3A","male","yes","yes",511.078,558.452,529.627,4,"yes","yes",NA,"2","1","2","26-100",-0.8358,-0.9526
2018,"ALB","800020",802328,"ISCED 3A","ISCED 3A","female","yes","yes",580.654,591.725,559.786,4,"yes","yes",NA,"2","3+","2","101-200",0.2562,0.0463
2018,"ALB","800020",803437,"ISCED 3A","ISCED 3B, C","male","no","yes",301.703,354.547,388.188,4,"yes",NA,NA,"2","1","3+",NA,-0.9899,-0.3501
2018,"ALB","800020",803605,"ISCED 3A","ISCED 3B, C","male","yes","yes",404.516,431.716,446.553,4,"yes","yes",NA,"3+","1","3+","0-10",-0.0268,-0.0275
2018,"ALB","800020",804003,"ISCED 2","ISCED 3A","male","yes","yes",391.78,315.083,433.897,4,"yes","yes",NA,"3+","3+","1","0-10",0.2437,0.3553
2018,"ALB","800020",804297,NA,NA,"male",NA,"no",420.088,279.346,397.786,4,"yes",NA,NA,"1","2",NA,"0-10",-1.6874,-0.5593
2018,"ALB","800020",805901,"ISCED 3A","ISCED 3A","female","yes","yes",455.644,469.115,389.645,4,"yes","yes",NA,"2","2","2","101-200",-0.0966,0.5524
2018,"ALB","800020",806329,"ISCED 2","ISCED 3A","female","yes","yes",534.005,472.603,540.001,4,"yes","yes",NA,"2","2","2","101-200",-0.0645,0.1371
2018,"ALB","800021",800817,"ISCED 3A","ISCED 3A","male","yes","yes",467.075,507.769,483.263,3.66917,"yes","yes",NA,"2","1","0","101-200",-1.2717,0.0613
2018,"ALB","800021",801308,"ISCED 2","ISCED 2","female","yes","no",390.565,371.481,410.154,3.60365,"yes","yes",NA,"3+","3+","0","26-100",-0.5525,-1.1682
2018,"ALB","800021",801506,"ISCED 2","ISCED 3A","male","yes","yes",400.851,319.931,401.76,3.66917,"yes","yes",NA,"1","2","1","11-25",-1.3675,-1.1228
2018,"ALB","800021",801678,"ISCED 3A","ISCED 3B, C","male","yes","yes",524.867,460.18,503.597,3.66917,"yes","yes",NA,"2","1","0","26-100",-1.1138,-1.0566
2018,"ALB","800021",801804,"ISCED 2","ISCED 2","female","yes","yes",347.095,350.996,310.686,3.60365,"yes","yes",NA,"2","1",NA,"11-25",-0.8852,-1.7877
2018,"ALB","800021",801832,"ISCED 3A","ISCED 3B, C","male","yes","yes",372.004,273.87,402.134,3.66917,"yes","no",NA,"2","1",NA,"11-25",-1.5684,-0.5399
2018,"ALB","800021",801875,"ISCED 2","ISCED 3B, C","male","yes","yes",470.183,440.328,525.523,3.66917,"yes","yes",NA,"1","1","0","0-10",-1.4731,-0.786
2018,"ALB","800021",802127,"ISCED 2","ISCED 3A","female","yes","yes",547.836,427.896,458.13,3.60365,"yes","yes",NA,"3+","1","2","26-100",-0.457,-0.6906
2018,"ALB","800021",802129,"ISCED 3B, C","ISCED 3B, C","male","yes","no",355.069,339.986,367.154,3.66917,"yes","yes",NA,"3+","1","0","0-10",-1.7496,-1.1184
2018,"ALB","800021",803068,"ISCED 2","ISCED 3A","female","yes","yes",281.531,350.994,396.521,3.60365,"yes","yes",NA,"2","1","0","11-25",-1.3602,-0.2065
2018,"ALB","800021",804150,"ISCED 2","ISCED 3B, C","female","yes","yes",497.322,506.568,451.038,3.60365,"yes","yes",NA,"2","1","1","11-25",-1.2948,-1.1088
2018,"ALB","800021",804436,"ISCED 3A","ISCED 2","male","yes","yes",361.275,301.404,347.77,3.66917,"no","yes",NA,"1","1","0","11-25",-1.3855,-0.1593
2018,"ALB","800021",804587,"ISCED 2","ISCED 2","male","yes","yes",292.036,242.974,291.082,3.66917,"yes","yes",NA,"2","1","0","0-10",-1.7965,-0.8019
2018,"ALB","800021",805379,"ISCED 2","ISCED 2","female","no","no",414.312,477.301,405.599,3.60365,"yes","yes",NA,"2","0",NA,"11-25",-2.5277,-2.1221
2018,"ALB","800021",805761,"ISCED 2","ISCED 2","male","no","no",398.007,341.751,326.008,3.66917,"no","yes",NA,"2","0","0","11-25",-2.4524,-2.1902
2018,"ALB","800021",806494,"ISCED 2","ISCED 3B, C","male","yes","yes",478.072,447.571,472.385,3.66917,"yes","yes",NA,"1","1","0","26-100",-1.6105,-1.1107
2018,"ALB","800021",806686,"ISCED 3A","ISCED 3A","male","yes","yes",499.373,479.197,453.189,3.66917,"yes",NA,NA,"2","1","1","26-100",-1.1432,-0.1975
2018,"ALB","800022",802180,"ISCED 2","ISCED 2","male","no","no",426.334,389.733,408.005,6.50492,"yes","yes",NA,"2","1","0","0-10",-2.2647,-2.3465
2018,"ALB","800022",802355,"ISCED 3B, C","ISCED 3A","female","yes","yes",490.206,442.764,488.117,6.50492,"yes","yes",NA,"3+","2","2","201-500",0.1988,0.178
2018,"ALB","800022",803812,"ISCED 2","ISCED 2","female","yes","yes",394.393,423.655,407.851,6.50492,"yes","yes",NA,"2","1","0","11-25",-1.6187,-1.9889
2018,"ALB","800022",804703,"ISCED 2","ISCED 2","male","no","yes",498.592,402.131,437.219,6.50492,"yes","yes",NA,"2","0","0","101-200",-1.6776,-1.9758
2018,"ALB","800023",800037,"ISCED 1","ISCED 3A","male","no","yes",414.488,453.506,466.877,3.58852,"yes","no",NA,"2","1",NA,"26-100",-2.3063,-1.6243
2018,"ALB","800023",800084,"ISCED 3B, C","ISCED 3B, C","female","no","no",455.471,415.087,403.498,3.58852,"yes","yes",NA,NA,"0","1","0-10",-2.353,-2.0727
2018,"ALB","800023",800255,"ISCED 2","ISCED 3A","male","yes","yes",466.101,405.848,443.913,3.58852,"no","yes",NA,"2","1","0","11-25",-1.1002,-0.0106
2018,"ALB","800023",800331,"ISCED 2","ISCED 3A","female","yes","yes",428.232,412.507,368.656,3.58852,"yes","yes",NA,"2","1",NA,"0-10",-1.595,-0.1708
2018,"ALB","800023",800444,"ISCED 3A","ISCED 3A","female","yes","yes",441.249,301.259,381.994,3.58852,"yes","yes",NA,"3+","1","0","11-25",-0.9693,-0.8529
